City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Alcudia,ES,2021-07-28 02:54:45,39.8532,3.1214,74.17,73,0,3.02
293,Wonthaggi,AU,2021-07-28 02:54:46,-38.6044,145.5913,59.2,74,95,20.92
294,Asosa,ET,2021-07-28 02:54:46,10.0667,34.5333,58.57,90,100,3.2
295,Goderich,CA,2021-07-28 02:54:47,43.7501,-81.7165,68.92,88,0,6.91
296,Kahului,US,2021-07-28 02:50:09,20.8947,-156.47,85.26,77,40,23.02
297,Chilmari,BD,2021-07-28 02:54:47,25.5559,89.6715,83.43,80,100,4.9
298,Vilhena,BR,2021-07-28 02:54:48,-12.7406,-60.1458,70.05,56,33,5.84
299,Adrar,MR,2021-07-28 02:54:48,20.5022,-10.0711,85.05,36,100,12.01
300,Konstantinovo,BY,2021-07-28 02:54:49,54.6628,29.2699,62.85,95,100,4.36
301,Xai-Xai,MZ,2021-07-28 02:54:49,-25.0519,33.6442,57.04,84,0,7.09
302,Bilma,NE,2021-07-28 02:53:19,18.6853,12.9164,86.54,48,98,7.18
303,Oyama,JP,2021-07-28 02:54:50,36.3,139.8,89.82,47,34,3.85
304,Moba,CN,2021-07-28 02:54:50,33.2288,105.0179,71.13,58,0,4.41
305,Cayenne,GF,2021-07-28 02:54:51,4.9333,-52.3333,82.09,82,10,3.0
306,Mucuri,BR,2021-07-28 02:54:51,-18.0864,-39.5508,70.39,90,4,8.39
307,Santa Cruz Del Norte,CU,2021-07-28 02:54:51,23.1539,-81.9236,77.61,78,97,8.19
308,Acapulco,MX,2021-07-28 02:54:52,16.8634,-99.8901,80.64,81,67,3.31
309,Talara,PE,2021-07-28 02:54:52,-4.5772,-81.2719,68.32,87,69,16.02
310,Clarksdale,US,2021-07-28 02:54:53,34.2001,-90.5709,84.18,94,1,0.0
311,Sabancuy,MX,2021-07-28 02:54:53,18.9667,-91.1833,83.7,75,90,11.12
312,Plettenberg Bay,ZA,2021-07-28 02:53:26,-34.0527,23.3716,55.78,83,100,10.13
313,Khani,GE,2021-07-28 02:54:54,41.9563,42.9566,60.37,93,96,2.42
314,Tocopilla,CL,2021-07-28 02:54:54,-22.092,-70.1979,59.95,67,30,6.33
315,Shimoda,JP,2021-07-28 02:54:54,34.6667,138.95,86.36,71,94,11.95
316,Pitimbu,BR,2021-07-28 02:54:55,-7.4706,-34.8086,75.79,85,12,7.83
317,Karasburg,NA,2021-07-28 02:54:55,-28.0167,18.75,46.51,47,0,3.36
318,Barra Do Garcas,BR,2021-07-28 02:54:56,-15.89,-52.2567,71.94,42,68,3.98
319,Betioky,MG,2021-07-28 02:54:56,-23.7167,44.3833,56.73,82,0,6.17
320,Igrim,RU,2021-07-28 02:54:56,63.1906,64.4162,47.62,74,71,7.58
321,Balvi,LV,2021-07-28 02:54:57,57.1313,27.2658,62.38,100,99,4.45
322,Solnechnyy,RU,2021-07-28 02:54:57,50.7214,136.6319,83.64,74,40,3.04
323,Isiro,CD,2021-07-28 02:54:57,2.7739,27.616,64.18,99,75,0.47
324,Innisfail,AU,2021-07-28 02:54:58,-17.5333,146.0333,75.47,61,68,5.99
325,Voineasa,RO,2021-07-28 02:54:58,44.2833,24.1333,71.01,77,0,3.44
326,Springfield,US,2021-07-28 02:50:32,37.2153,-93.2982,84.06,84,1,1.01
327,Hovd,MN,2021-07-28 02:54:59,48.0056,91.6419,74.91,30,0,3.65
328,Yuty,PY,2021-07-28 02:54:59,-26.6,-56.25,40.01,57,0,3.0
329,Axim,GH,2021-07-28 02:51:39,4.8699,-2.2405,75.58,81,100,8.93
330,Bonthe,SL,2021-07-28 02:55:00,7.5264,-12.505,76.57,85,100,9.62
331,Ozu,JP,2021-07-28 02:55:00,33.5,132.55,87.19,62,55,5.95
332,Terrytown,US,2021-07-28 02:55:01,29.9102,-90.0326,87.01,67,56,1.01
333,Souillac,MU,2021-07-28 02:53:27,-20.5167,57.5167,67.35,94,75,16.11
334,Thinadhoo,MV,2021-07-28 02:55:01,0.5333,72.9333,81.27,75,100,8.66
335,Pierre,US,2021-07-28 02:55:02,44.3683,-100.351,95.86,31,59,4.0
336,Dingle,PH,2021-07-28 02:52:54,10.9995,122.6711,87.33,65,76,17.45
337,Bogovarovo,RU,2021-07-28 02:55:03,58.9785,47.0246,52.81,70,12,5.55
338,Diapaga,BF,2021-07-28 02:55:04,12.0708,1.7889,72.52,94,100,4.92
339,Henties Bay,NA,2021-07-28 02:55:04,-22.116,14.2845,55.85,82,0,5.37
340,Icara,BR,2021-07-28 02:55:04,-28.7133,-49.3,45.18,62,3,9.91
341,Trincomalee,LK,2021-07-28 02:55:05,8.5711,81.2335,83.39,73,100,20.33
342,Burns Lake,CA,2021-07-28 02:55:05,54.2331,-125.7533,67.42,40,93,5.61
343,Tiarei,PF,2021-07-28 02:55:06,-17.5333,-149.3333,78.82,69,62,7.52
344,Huron,US,2021-07-28 02:55:06,41.1501,-82.5499,74.82,92,0,5.82
345,Vagur,FO,2021-07-28 02:55:06,61.4732,-6.8119,51.53,92,100,8.37
346,Villa Maria,AR,2021-07-28 02:50:21,-32.4075,-63.2402,41.58,44,60,11.9
347,Marawi,PH,2021-07-28 02:55:07,7.9986,124.2928,84.65,53,90,7.49
348,Laguna,US,2021-07-28 02:53:15,38.421,-121.4238,93.04,37,1,4.0
349,Margate,GB,2021-07-28 02:55:08,51.3813,1.3862,63.3,87,100,5.99
350,Maniitsoq,GL,2021-07-28 02:55:05,65.4167,-52.9,49.41,76,25,14.74
351,Banjarmasin,ID,2021-07-28 02:51:15,-3.3244,114.591,86.14,49,44,4.0
352,Opuwo,NA,2021-07-28 02:53:28,-18.0607,13.84,53.64,35,0,6.38
353,Lata,PT,2021-07-28 02:55:09,40.1629,-8.3327,62.92,98,28,2.28
354,Kuusamo,FI,2021-07-28 02:55:09,65.9667,29.1833,59.04,77,0,3.44
355,Cosala,MX,2021-07-28 02:55:09,24.4125,-106.6908,80.11,92,64,1.54
356,Ixtapa,MX,2021-07-28 02:55:10,20.7,-105.2,77.23,96,55,4.0
357,Vanderhoof,CA,2021-07-28 02:55:10,54.0166,-124.0198,65.93,47,73,4.36
358,Green River,US,2021-07-28 02:55:11,41.5286,-109.4662,81.0,42,72,5.99
359,Baykit,RU,2021-07-28 02:52:00,61.67,96.37,71.94,73,100,4.88
360,Asfi,MA,2021-07-28 02:51:16,32.2994,-9.2372,70.36,90,86,12.75
361,Tagab,AF,2021-07-28 02:55:12,34.855,69.6492,87.71,27,0,6.46
362,Ivanteyevka,RU,2021-07-28 02:54:36,55.9711,37.9208,68.49,70,68,2.62
363,Price,US,2021-07-28 02:55:12,39.5994,-110.8107,74.12,58,69,7.87
364,Itoman,JP,2021-07-28 02:55:12,26.1247,127.6694,88.18,81,75,12.66
365,Lokot,RU,2021-07-28 02:55:13,52.565,34.5776,67.28,56,100,4.68
366,Beringovskiy,RU,2021-07-28 02:55:13,63.05,179.3167,48.49,87,100,19.35
367,Guarapari,BR,2021-07-28 02:53:10,-20.6667,-40.4975,73.29,81,6,11.72
368,Umm Lajj,SA,2021-07-28 02:55:14,25.0213,37.2685,86.29,70,73,9.17
369,Rognedino,RU,2021-07-28 02:55:15,53.8015,33.5576,62.67,85,100,6.58
370,Conde,BR,2021-07-28 02:55:15,-7.2597,-34.9075,74.66,94,75,2.3
371,Anaconda,US,2021-07-28 02:55:15,46.1285,-112.9423,64.89,70,81,4.47
372,Ferme-Neuve,CA,2021-07-28 02:55:16,46.7001,-75.4493,53.38,64,26,4.38
373,Krasnokholm,RU,2021-07-28 02:55:16,51.5979,54.1567,69.13,45,47,6.62
374,Sao Joao Da Barra,BR,2021-07-28 02:55:16,-21.6403,-41.0511,69.67,80,1,13.44
375,Cabo Rojo,PR,2021-07-28 02:55:17,18.0866,-67.1457,81.97,83,28,9.6
376,Nadapuram,IN,2021-07-28 02:55:17,11.7,75.6667,78.82,82,96,1.21
377,Hasaki,JP,2021-07-28 02:53:12,35.7333,140.8333,88.29,79,100,21.63
378,Kyaikkami,MM,2021-07-28 02:55:18,16.08,97.5675,82.13,82,100,11.16
379,Naze,JP,2021-07-28 02:55:18,28.3667,129.4833,83.32,84,56,12.84
380,Pangkalanbuun,ID,2021-07-28 02:55:19,-2.6833,111.6167,87.24,61,87,4.9
381,Dubbo,AU,2021-07-28 02:55:19,-32.25,148.6167,60.93,51,75,14.97
382,Paamiut,GL,2021-07-28 02:54:29,61.994,-49.6678,44.28,82,71,14.05
383,Kenora,CA,2021-07-28 02:52:43,49.8167,-94.4337,74.37,43,20,4.61
384,Izumo,JP,2021-07-28 02:55:20,35.3667,132.7667,85.89,58,20,4.61
385,Kokopo,PG,2021-07-28 02:55:21,-4.352,152.2633,83.57,69,90,4.54
386,Atambua,ID,2021-07-28 02:55:21,-9.1061,124.8925,85.17,43,69,3.4
387,Porosozero,RU,2021-07-28 02:55:21,62.7191,32.727,59.4,68,85,4.14
388,Cabatuan,PH,2021-07-28 02:55:22,10.8794,122.486,86.67,67,91,15.12
389,Lavumisa,SZ,2021-07-28 02:55:23,-27.31,31.892,49.77,68,0,4.83
390,Santa Vitoria Do Palmar,BR,2021-07-28 02:55:23,-33.5189,-53.3681,42.75,69,24,16.2
391,Cidreira,BR,2021-07-28 02:55:23,-30.1811,-50.2056,46.4,59,4,17.81
392,Johi,PK,2021-07-28 02:55:24,26.6921,67.6133,92.71,53,100,8.57
393,Tarauaca,BR,2021-07-28 02:52:08,-8.1614,-70.7656,75.33,73,44,2.28
394,Beloha,MG,2021-07-28 02:55:24,-25.1667,45.05,62.01,77,0,11.7
395,Tezu,IN,2021-07-28 02:55:25,27.9167,96.1667,91.45,54,65,2.68
396,Douglas,US,2021-07-28 02:55:25,41.3,-96.167,87.1,74,1,1.99
397,La Peca,PE,2021-07-28 02:55:26,-5.6111,-78.435,67.66,84,18,4.07
398,Abu Zabad,SD,2021-07-28 02:55:26,12.35,29.25,73.0,86,100,8.79
399,Troitsko-Pechorsk,RU,2021-07-28 02:55:26,62.7084,56.1964,46.8,76,94,11.1
400,Camacha,PT,2021-07-28 02:55:25,33.0833,-16.3333,67.42,78,75,13.8
401,Falun,SE,2021-07-28 02:55:27,60.6036,15.626,63.01,94,100,1.5
402,Sabang,ID,2021-07-28 02:55:28,5.8933,95.3214,83.46,73,90,19.3
403,Buchanan,LR,2021-07-28 02:55:24,5.8808,-10.0467,75.16,81,100,8.08
404,Dubasari,MD,2021-07-28 02:55:29,47.2631,29.1608,70.59,64,3,3.6
405,Laredo,US,2021-07-28 02:50:59,27.5064,-99.5075,91.69,43,1,11.5
406,Kandrian,PG,2021-07-28 02:55:29,-6.2167,149.55,82.2,79,50,4.59
407,Kontagora,NG,2021-07-28 02:55:30,10.3999,5.4695,69.75,97,100,3.18
408,Petropavlovsk-Kamchatskiy,RU,2021-07-28 02:55:30,53.0452,158.6483,81.19,42,20,8.95
409,Igarka,RU,2021-07-28 02:55:30,67.4667,86.5833,52.92,84,100,7.29
410,Nuuk,GL,2021-07-28 02:55:31,64.1835,-51.7216,49.87,61,16,13.0
411,Makat,KZ,2021-07-28 02:55:31,47.6469,53.3463,77.11,25,100,11.05
412,Kusu,JP,2021-07-28 02:55:32,33.2831,131.1514,93.25,46,7,4.03
413,Sozopol,BG,2021-07-28 02:55:32,42.4167,27.7,66.54,60,0,4.99
414,Muzhi,RU,2021-07-28 02:55:32,65.3667,64.6667,49.23,73,45,7.05
415,Cassilandia,BR,2021-07-28 02:55:33,-19.1133,-51.7342,61.88,83,15,9.35
416,San Jose,US,2021-07-28 02:51:00,37.3394,-121.895,81.28,50,20,5.99
417,Houma,US,2021-07-28 02:55:33,29.5958,-90.7195,87.01,82,3,1.99
418,Zyryanka,RU,2021-07-28 02:55:34,65.75,150.85,44.6,82,100,14.25
419,Saint Stephen,GB,2021-07-28 02:55:34,50.3333,-4.9,61.39,88,20,8.05
420,Acarau,BR,2021-07-28 02:52:09,-2.8856,-40.12,77.43,84,16,14.56
421,Shu,KZ,2021-07-28 02:55:35,43.5983,73.7614,82.83,25,0,7.27
422,Ozernovskiy,RU,2021-07-28 02:55:35,51.5,156.5167,55.13,96,100,3.96
423,Bambanglipuro,ID,2021-07-28 02:55:36,-7.95,110.2833,82.36,65,47,10.83
424,Padang,ID,2021-07-28 02:54:46,-0.9492,100.3543,84.02,71,86,3.31
425,Yerbogachen,RU,2021-07-28 02:51:41,61.2767,108.0108,84.6,37,3,10.74
426,Ilulissat,GL,2021-07-28 02:55:37,69.2167,-51.1,46.26,80,100,7.99
427,Boende,CD,2021-07-28 02:55:37,-0.2167,20.8667,68.79,47,11,1.92
428,Oyonnax,FR,2021-07-28 02:55:37,46.2592,5.6573,63.21,98,100,4.65
429,Ust-Tsilma,RU,2021-07-28 02:55:38,65.441,52.1498,44.38,90,100,8.14
430,Ughelli,NG,2021-07-28 02:55:38,5.4899,6.0074,71.51,91,58,2.62
431,San Policarpo,PH,2021-07-28 02:55:39,12.1791,125.5072,90.97,56,100,10.65
432,Cuamba,MZ,2021-07-28 02:55:40,-14.8031,36.5372,53.47,96,23,2.89
433,Isangel,VU,2021-07-28 02:52:20,-19.55,169.2667,74.55,57,2,14.52
434,Luis Correia,BR,2021-07-28 02:55:40,-2.8792,-41.6669,78.62,80,50,10.36
435,Ricaurte,CO,2021-07-28 02:55:41,4.2808,-74.7647,75.09,77,16,1.72
436,Vardo,NO,2021-07-28 02:55:27,70.3705,31.1107,46.6,86,97,13.94
437,Salinas,US,2021-07-28 02:52:04,36.6777,-121.6555,79.41,76,1,13.8
438,Port Macquarie,AU,2021-07-28 02:51:02,-31.4333,152.9167,77.9,39,2,9.75
439,Ketchikan,US,2021-07-28 02:55:42,55.3422,-131.6461,60.08,74,16,2.57
440,Bud,US,2021-07-28 02:54:44,39.447,-86.1758,77.56,85,0,0.47
441,Nouadhibou,MR,2021-07-28 02:55:43,20.931,-17.0347,69.78,83,16,17.27
442,Porto Belo,BR,2021-07-28 02:55:43,-27.1578,-48.5531,59.97,77,44,4.68
443,Dalnerechensk,RU,2021-07-28 02:55:43,45.9339,133.7225,99.21,34,100,2.75
444,Iqaluit,CA,2021-07-28 02:55:44,63.7506,-68.5145,44.33,75,40,8.99
445,Imbituba,BR,2021-07-28 02:55:44,-28.24,-48.6703,55.29,67,24,15.9
446,Pingzhuang,CN,2021-07-28 02:55:45,42.0372,119.2889,73.42,78,100,1.66
447,Key West,US,2021-07-28 02:52:22,24.5557,-81.7826,87.8,66,1,3.44
448,Zhangjiakou,CN,2021-07-28 02:55:45,40.81,114.8794,78.75,64,100,7.61
449,Ipixuna,BR,2021-07-28 02:55:46,-1.7625,-48.8043,76.95,93,31,4.61
450,Tessalit,ML,2021-07-28 02:55:46,20.1986,1.0114,85.42,46,67,10.18
451,Koungheul,SN,2021-07-28 02:55:47,13.9833,-14.8,79.63,75,100,9.51
452,Vallenar,CL,2021-07-28 02:51:59,-28.5708,-70.7581,54.57,50,0,3.98
453,Sena Madureira,BR,2021-07-28 02:55:47,-9.0656,-68.6569,76.5,67,23,1.52
454,Lar,IN,2021-07-28 02:55:48,26.2039,83.9717,82.02,87,100,4.43
455,Dhandhuka,IN,2021-07-28 02:55:48,22.3667,71.9833,82.58,76,98,18.34
456,Porto Santo,PT,2021-07-28 02:55:49,33.072,-16.3415,70.18,78,75,13.8
457,Ozinki,RU,2021-07-28 02:55:49,51.1786,49.6769,68.52,57,8,10.45
458,Spokane,US,2021-07-28 02:52:41,47.6166,-117.3677,79.83,46,40,6.91
459,Divo,CI,2021-07-28 02:55:50,5.8397,-5.36,68.85,98,52,2.75
460,Pringsewu,ID,2021-07-28 02:55:50,-5.3582,104.9744,86.2,51,53,2.28
461,Timizart,DZ,2021-07-28 02:55:51,36.8,4.2667,76.57,49,0,5.61
462,Soe,ID,2021-07-28 02:55:51,-9.8607,124.284,82.63,34,60,10.11
463,Kaura Namoda,NG,2021-07-28 02:55:52,12.5898,6.5779,70.77,91,84,8.34
464,Taree,AU,2021-07-28 02:55:52,-31.9,152.4667,79.07,35,55,4.61
465,Geraldton,AU,2021-07-28 02:51:05,-28.7667,114.6,67.12,68,90,6.91
466,Xichang,CN,2021-07-28 02:55:53,27.8964,102.2634,68.38,94,100,1.5
467,Naples,IT,2021-07-28 02:55:53,40.8333,14.25,80.78,51,12,3.44
468,Khambhat,IN,2021-07-28 02:55:54,22.3,72.6167,79.16,75,100,20.04
469,Mumford,GH,2021-07-28 02:55:54,5.2618,-0.759,74.7,87,100,11.16
470,Dauphin,CA,2021-07-28 02:55:54,51.1494,-100.0502,73.54,78,1,5.75
471,Corcoran,US,2021-07-28 02:55:55,36.098,-119.5604,101.21,23,0,14.25
472,Ayacucho,PE,2021-07-28 02:55:55,-13.1583,-74.2239,52.27,72,38,3.85
473,Avera,US,2021-07-28 02:55:56,33.194,-82.5271,82.71,67,89,3.78
474,Mattru,SL,2021-07-28 02:55:56,7.6244,-11.8332,72.81,97,100,2.46
475,Iwanai,JP,2021-07-28 02:55:57,42.9744,140.5089,89.49,50,9,1.66
476,Vyazma,RU,2021-07-28 02:55:57,55.2104,34.2951,62.2,90,100,4.83
477,Le Lorrain,MQ,2021-07-28 02:55:57,14.8329,-61.0567,80.55,41,16,11.88
478,Emba,KZ,2021-07-28 02:55:58,48.8264,58.1442,72.09,32,100,12.19
479,Rorvik,NO,2021-07-28 02:55:59,64.8621,11.2373,62.47,67,100,9.42
480,Lazaro Cardenas,MX,2021-07-28 02:55:59,17.9583,-102.2,80.92,82,94,1.3
481,Arcata,US,2021-07-28 02:52:56,40.8665,-124.0828,74.68,73,40,1.01
482,Palakkad,IN,2021-07-28 02:56:00,10.7833,76.65,80.65,85,100,9.82
483,Santo Domingo,DO,2021-07-28 02:53:09,18.5001,-69.9886,78.93,83,9,7.14
484,Constitucion,CL,2021-07-28 02:54:59,-35.3333,-72.4167,44.65,78,0,7.23
485,Punta Cardon,VE,2021-07-28 02:56:01,11.6581,-70.215,79.61,84,42,21.65
486,General Delgado,PY,2021-07-28 02:56:01,-27.1667,-56.5167,44.62,54,0,2.8
487,Andros Town,BS,2021-07-28 02:56:02,24.7,-77.7667,82.36,71,100,9.82
488,Dhidhdhoo,MV,2021-07-28 02:52:16,6.8833,73.1,82.0,77,58,15.26
489,Sorokino,RU,2021-07-28 02:56:03,53.75,84.9167,61.48,55,100,1.05
490,Mujiayingzi,CN,2021-07-28 02:56:04,42.1167,118.7833,76.62,66,100,4.09
491,Businga,CD,2021-07-28 02:56:04,3.3333,20.8833,70.05,89,88,0.89
492,Kokoda,PG,2021-07-28 02:56:05,-8.8785,147.7407,76.17,95,100,0.85
493,Sakaraha,MG,2021-07-28 02:56:05,-22.9,44.5333,52.99,74,0,2.24
494,Gazojak,TM,2021-07-28 02:56:06,41.1875,61.4036,82.72,18,0,10.11
495,Morondava,MG,2021-07-28 02:56:06,-20.2833,44.2833,64.35,61,0,12.46
496,Sindor,RU,2021-07-28 02:56:06,62.8629,51.8905,44.6,91,91,8.97
497,Mundo Nuevo,MX,2021-07-28 02:56:07,18.7,-95.5,81.05,77,43,9.06
498,Yantzaza,EC,2021-07-28 02:56:07,-3.8278,-78.7594,66.16,98,64,0.6
499,Larsnes,NO,2021-07-28 02:56:08,62.2028,5.5773,64.6,93,100,0.51
500,Pokrovskoye,RU,2021-07-28 02:56:08,47.4157,38.8971,69.67,76,0,6.53
501,Sept-Iles,CA,2021-07-28 02:56:09,50.2001,-66.3821,60.06,77,75,1.99
502,Puerto Carreno,CO,2021-07-28 02:56:09,6.189,-67.4859,75.72,91,100,4.43
503,Naron,ES,2021-07-28 02:56:09,43.5167,-8.1528,66.6,81,42,6.06
504,Bam,IR,2021-07-28 02:56:10,29.106,58.357,85.68,13,100,12.73
505,Ciudad Bolivar,VE,2021-07-28 02:53:01,8.1222,-63.5497,76.1,87,100,8.59
506,Ambatolampy,MG,2021-07-28 02:54:17,-19.3833,47.4167,42.57,90,0,4.63
507,Yulara,AU,2021-07-28 02:56:11,-25.2406,130.9889,71.44,35,40,6.91
508,Aleksandrov Gay,RU,2021-07-28 02:56:11,50.147,48.5704,72.64,44,11,8.28
509,Hambantota,LK,2021-07-28 02:55:15,6.1241,81.1185,82.74,83,100,4.61
510,Bandiagara,ML,2021-07-28 02:54:17,14.3501,-3.6104,80.53,71,100,8.52
511,Omboue,GA,2021-07-28 02:56:12,-1.5746,9.2618,72.21,85,35,4.61
512,Bandarbeyla,SO,2021-07-28 02:56:13,9.4942,50.8122,79.11,54,46,26.31
513,Trelew,AR,2021-07-28 02:56:13,-43.249,-65.3051,38.95,75,17,7.61
514,Chapais,CA,2021-07-28 02:56:14,49.7834,-74.8492,51.58,64,82,4.0
515,Farias Brito,BR,2021-07-28 02:53:16,-6.9306,-39.5656,79.48,56,86,4.25
516,Cairns,AU,2021-07-28 02:52:04,-16.9167,145.7667,83.07,61,40,10.36
517,Grootfontein,NA,2021-07-28 02:56:15,-19.5667,18.1167,33.37,75,0,1.14
518,Ancud,CL,2021-07-28 02:53:43,-41.8697,-73.8203,42.33,86,71,3.51
519,Altay,CN,2021-07-28 02:56:08,47.8667,88.1167,72.52,41,0,7.18
520,Maragogi,BR,2021-07-28 02:56:16,-9.0122,-35.2225,73.49,88,4,6.64
521,Krasnoselkup,RU,2021-07-28 02:56:16,65.7,82.4667,52.45,73,98,6.04
522,Lumphat,KH,2021-07-28 02:56:17,13.4878,106.9816,81.3,83,100,7.05
523,Valparaiso,CL,2021-07-28 02:56:17,-33.0393,-71.6273,52.48,75,0,3.44
524,Christchurch,NZ,2021-07-28 02:56:17,-43.5333,172.6333,59.2,51,3,3.0
525,Pacific Grove,US,2021-07-28 02:56:18,36.6177,-121.9166,78.26,86,27,3.0
526,Beira,MZ,2021-07-28 02:56:18,-19.8436,34.8389,64.89,78,14,2.59
527,Marzuq,YE,2021-07-28 02:56:19,14.4,46.4667,73.38,78,8,7.72
528,Taoudenni,ML,2021-07-28 02:56:19,22.6783,-3.9836,97.29,12,58,8.41
529,Ulety,RU,2021-07-28 02:56:20,51.3572,112.4849,70.63,64,69,0.45
530,Cabedelo,BR,2021-07-28 02:51:30,-6.9811,-34.8339,75.87,85,18,9.73
531,Wageningen,NL,2021-07-28 02:56:21,51.9667,5.6667,61.25,93,41,5.75
532,Chemainus,CA,2021-07-28 02:56:21,48.9163,-123.7194,82.29,49,20,8.05
533,Tuy Hoa,VN,2021-07-28 02:56:21,13.0833,109.3,91.26,52,100,16.73
534,Tonj,SS,2021-07-28 02:56:22,7.2737,28.6822,67.48,97,86,3.85
535,Esil,KZ,2021-07-28 02:56:22,51.9556,66.4042,67.66,40,21,10.36
536,Storsteinnes,NO,2021-07-28 02:56:23,69.2408,19.2344,50.65,85,3,2.33
537,Riyadh,SA,2021-07-28 02:56:04,24.6877,46.7219,95.14,16,35,16.46
538,Enumclaw,US,2021-07-28 02:56:23,47.2043,-121.9915,80.82,53,100,1.01
539,Jalu,LY,2021-07-28 02:56:24,29.0331,21.5482,79.41,44,0,5.44
540,Isla Vista,US,2021-07-28 02:56:24,34.4133,-119.861,79.25,68,0,1.01
541,Negara,ID,2021-07-28 02:56:25,-8.3151,114.6025,82.04,60,32,7.4
542,Gazli,UZ,2021-07-28 02:56:25,40.1333,63.45,84.67,18,0,19.24
543,Nantucket,US,2021-07-28 02:56:25,41.2835,-70.0995,72.14,85,18,13.67
544,Chemal,RU,2021-07-28 02:56:26,51.4111,86.005,58.08,90,100,1.99
545,Bassano,CA,2021-07-28 02:56:26,50.7834,-112.4685,77.23,35,100,7.87
546,Binga,ZW,2021-07-28 02:56:27,-17.6203,27.3414,51.96,68,0,3.13
547,Krasnoarmeysk,RU,2021-07-28 02:56:27,51.0239,45.6969,68.16,60,67,5.84
548,Muslyumovo,RU,2021-07-28 02:56:28,55.3033,53.1947,56.03,63,0,8.03
549,Requena,ES,2021-07-28 02:56:28,39.4883,-1.1004,66.13,73,0,2.15
550,Akhmim,EG,2021-07-28 02:56:29,26.5622,31.745,80.8,30,32,9.08
551,Kutum,SD,2021-07-28 02:55:46,14.2,24.6667,68.67,81,100,6.73
552,Hualmay,PE,2021-07-28 02:56:30,-11.0964,-77.6139,63.84,86,43,11.23
553,Pontes E Lacerda,BR,2021-07-28 02:56:30,-15.2261,-59.3353,62.58,59,4,6.38
